key,batt_percentage,firmware,mic0,mic1,mic2,mic3,mic4,mic5,mic6,mic7,mic8,mic9,mic10,mic11,mic12,mic13,mic14,mic15,mic16,mic17,mic18,mic19,mic20,mic21,mic22,mic23,mic24,mic25,mic26,mic27,mic28,mic29,mic30,mic31,accelx0,accelx1,accelx2,accelx3,accelx4,accelx5,accelx6,accelx7,accelx8,accelx9,accelx10,accelx11,accelx12,accelx13,accelx14,accelx15,accelx16,accelx17,accelx18,accelx19,accelx20,accelx21,accelx22,accelx23,accelx24,accelx25,accelx26,accelx27,accelx28,accelx29,accelx30,accelx31,accely0,accely1,accely2,accely3,accely4,accely5,accely6,accely7,accely8,accely9,accely10,accely11,accely12,accely13,accely14,accely15,accely16,accely17,accely18,accely19,accely20,accely21,accely22,accely23,accely24,accely25,accely26,accely27,accely28,accely29,accely30,accely31,label,timestamp
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,5,31,25,59,42,27,43,55,59,70,132,99,179,619,393,115,231,537,1471,1909,664,411,566,432,493,512,265,271,185,212,112,82,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-16 08:23:56.131
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,4,20,8,67,43,16,60,36,27,49,110,90,125,328,371,131,316,736,1841,2715,835,396,573,382,465,451,288,324,190,187,116,85,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-16 11:24:44.593
/wsn1/tsi/0013a2004199054b,86.6770165825941,0.7.0,4,23,34,84,66,38,34,31,56,53,133,125,165,324,371,130,268,527,1507,1822,665,396,622,449,492,484,251,276,169,223,112,88,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-16 14:25:32.177
/wsn1/tsi/0013a2004199054b,86.6770165825941,0.7.0,1,7,11,43,39,30,40,74,61,42,86,84,186,312,231,128,234,532,1610,2079,653,419,625,445,502,512,282,280,192,225,139,92,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-16 17:26:14.539
/wsn1/tsi/0013a2004199054b,86.6770165825941,0.7.0,2,13,30,66,38,59,46,20,17,23,89,79,122,357,364,158,381,605,1709,2222,725,353,660,416,549,621,358,316,222,213,139,115,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-16 20:27:01.901
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,4,22,40,19,36,61,58,61,55,34,77,91,204,407,418,135,282,660,2164,2335,760,419,556,374,487,452,261,258,183,212,116,102,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-16 23:27:49.278
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,4,22,20,10,9,22,29,64,51,79,71,115,159,557,359,102,257,444,1872,2066,567,380,545,406,539,611,279,265,202,278,142,106,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-17 02:28:36.469
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,6,37,53,28,36,24,19,35,22,29,83,75,98,350,292,111,244,482,1449,1963,894,506,676,424,523,511,284,284,159,179,102,95,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-17 05:29:23.668
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,9,46,48,70,57,26,26,26,38,56,115,119,154,450,246,169,391,673,2254,2826,832,411,539,386,500,544,282,315,180,217,136,98,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-17 08:30:11.793
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,2,11,10,22,34,22,29,42,49,66,54,85,168,418,313,124,238,557,2005,2038,624,437,600,437,507,557,295,297,201,232,150,103,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-17 11:30:58.291
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,0,4,7,2,3,1,1,4,6,5,4,4,3,2,1,0,1,1,5,8,6,11,10,9,7,5,5,5,13,11,12,46,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-17 14:31:45.708
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,0,2,3,2,4,5,4,6,6,3,3,3,1,2,1,0,0,1,4,11,7,11,10,11,7,6,5,5,13,10,11,46,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-17 17:32:33.110
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,1,5,7,2,6,7,8,4,8,4,1,2,1,1,1,0,0,0,1,2,2,3,2,2,2,1,1,3,12,11,13,45,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-17 20:33:20.883
/wsn1/tsi/0013a2004199054b,86.3774812277168,0.7.0,0,4,11,2,3,6,7,8,5,6,4,5,3,2,1,1,1,2,6,13,8,13,11,13,9,7,6,6,12,13,12,44,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-17 23:34:09.362
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,5,22,24,12,27,47,56,99,64,36,98,144,160,414,247,163,98,283,1637,2248,459,408,545,362,516,509,288,318,213,257,165,100,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-18 02:34:55.964
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,0,2,23,53,41,60,69,66,40,62,101,111,178,365,244,175,132,322,1914,2029,473,411,594,427,506,496,286,332,208,234,150,96,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-18 05:35:43.604
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,1,5,40,106,58,65,83,33,,,,,,,,,,,,,,,,,,,,,,,,,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-18 08:36:28.925
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,5,28,38,41,44,48,63,49,45,57,104,143,202,545,234,155,156,321,1479,1884,491,424,620,411,518,492,256,297,218,267,151,93,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-18 11:37:17.760
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,4,19,8,35,42,66,44,97,43,48,118,142,235,501,262,149,122,319,1727,1911,487,356,529,361,535,557,283,322,203,238,134,96,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-18 14:38:00.195
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,2,13,10,36,32,24,54,46,22,32,52,89,156,241,255,116,322,534,1619,1924,927,358,564,366,465,487,269,293,159,161,99,72,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-18 17:38:56.493
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,3,14,26,7,11,41,46,48,59,82,112,110,159,481,325,142,158,373,1667,2472,591,482,667,377,483,536,276,311,243,275,171,99,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-18 20:39:43.856
/wsn1/tsi/0013a2004199054b,86.5773465049921,0.7.0,5,27,44,38,36,63,106,93,55,47,84,134,217,430,288,111,213,378,1475,2012,582,317,496,351,467,514,283,271,189,222,123,84,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-18 23:40:31.094
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,6,35,54,71,35,39,47,60,58,51,114,186,229,580,288,206,185,475,1845,2204,481,414,635,356,486,479,296,302,235,250,155,106,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-19 02:41:18.513
/wsn1/tsi/0013a2004199054b,86.3774812277168,0.7.0,5,24,8,31,26,13,30,85,79,81,130,116,216,348,282,165,128,244,1770,2634,635,489,721,388,543,433,248,301,216,243,131,86,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-19 05:42:05.832
/wsn1/tsi/0013a2004199054b,86.3774812277168,0.7.0,1,9,17,8,3,5,5,6,11,3,3,3,2,2,1,0,0,1,4,11,5,7,7,7,6,7,6,6,13,12,12,47,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-19 08:42:53.388
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,3,19,22,43,38,59,74,67,81,62,134,113,206,406,175,157,191,980,1807,2285,670,412,772,376,515,578,257,278,227,235,131,84,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-19 11:43:40.700
/wsn1/tsi/0013a2004199054b,86.3774812277168,0.7.0,2,11,15,6,5,5,7,8,8,4,3,4,3,3,1,0,0,1,4,12,5,8,9,9,7,8,7,7,13,12,12,45,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-19 14:44:27.919
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,3,12,39,60,88,54,34,73,67,55,81,100,187,478,274,136,119,449,1410,2507,595,455,802,415,532,416,263,265,253,276,149,84,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-19 17:45:15.314
/wsn1/tsi/0013a2004199054b,86.3774812277168,0.7.0,2,12,6,53,67,60,64,63,85,82,108,89,206,489,313,161,181,547,1861,1960,641,365,694,392,488,556,226,257,211,212,129,99,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-19 20:46:02.658
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,7,39,67,35,41,44,90,42,87,110,127,157,203,315,268,140,152,387,1736,2102,636,430,634,389,515,424,258,287,235,247,135,100,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-19 23:46:50.059
/wsn1/tsi/0013a2004199054b,86.3774812277168,0.7.0,5,25,30,40,28,33,49,92,79,37,81,117,117,593,228,134,117,321,1332,2571,628,446,792,391,555,410,224,269,209,221,126,96,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-20 02:47:37.292
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,4,20,19,56,63,54,82,79,78,56,111,114,232,616,249,178,121,327,1620,2272,606,453,732,347,477,417,244,302,239,242,136,102,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-20 05:48:24.941
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,3,11,12,51,50,45,57,100,74,48,82,169,155,445,244,152,148,331,2280,2008,627,500,819,398,480,457,239,300,234,251,147,101,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-20 08:49:21.287
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,3,20,35,43,20,18,17,44,90,75,87,131,218,445,282,124,172,617,1689,2129,753,489,827,394,487,447,221,281,200,201,109,80,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-20 11:50:08.879
/wsn1/tsi/0013a2004199054b,86.2772405070846,0.7.0,7,37,36,21,35,40,80,88,88,48,47,171,177,519,181,202,158,359,1784,2527,655,523,748,380,535,437,244,332,235,238,136,100,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-20 14:50:56.668
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,1,2,23,54,52,48,58,74,79,57,134,164,209,294,257,165,92,272,1368,1770,641,408,770,351,473,442,247,292,225,224,133,106,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-20 17:51:44.126
/wsn1/tsi/0013a2004199054b,86.4775089430313,0.7.0,1,6,9,1,1,1,5,7,11,3,2,2,1,2,1,0,0,0,1,2,1,1,1,1,0,1,1,1,7,12,9,23,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-20 20:52:45.608
/wsn1/tsi/0013a2004199054b,86.3774812277168,0.7.0,2,14,48,64,32,53,42,48,75,55,72,98,210,416,222,168,128,392,1642,2265,675,537,894,416,538,466,266,318,229,252,153,115,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-20 23:53:34.042
/wsn1/tsi/0013a2004199054b,86.2772405070846,0.7.0,3,13,16,33,12,10,52,51,83,64,84,117,146,474,236,161,210,864,2485,2873,756,431,783,411,503,494,248,301,223,225,137,103,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-21 02:54:20.782
/wsn1/tsi/0013a2004199054b,86.2772405070846,0.7.0,2,9,21,53,31,26,54,54,68,57,66,104,157,475,289,152,124,320,1502,2598,503,429,764,338,516,444,242,300,232,261,139,97,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-21 05:55:08.381
/wsn1/tsi/0013a2004199054b,86.3774812277168,0.7.0,4,26,38,26,18,32,67,116,100,80,89,115,242,418,204,263,142,370,1632,2269,656,493,850,383,602,489,259,351,236,249,168,116,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-21 08:55:55.768
/wsn1/tsi/0013a2004199054b,86.1768356361807,0.7.0,3,14,11,37,32,49,47,66,51,40,94,71,114,235,160,147,244,816,1508,2148,875,540,769,378,485,1061,454,362,234,225,135,96,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-21 11:56:43.326
/wsn1/tsi/0013a2004199054b,86.1768356361807,0.7.0,1,6,11,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,18,15,40,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-21 14:57:30.744
/wsn1/tsi/0013a2004199054b,85.9754660744903,0.7.0,1,5,8,2,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,18,12,41,5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,0,2020-07-21 17:58:18.971
